Refcodes,Delta_strain_energy,components
HUMFIG_HUMFIG01,19.863272759589563,1_1
HUMSEN_HUMSEN01,4.408923385775097,1_1
HUTQAP_HUTQAP02,4.961483489570412,1_1
HXACAN40_HXACAN47,4.327062920480955,1_1
IBOBUY_IBOBUY01,8.046343594931159,1_1
IBOCEJ_IBOCEJ01,7.027439557336493,1_1
ICAPOR04_ICAPOR06,0.6353394939229702,1_1
ICIMAI_ICIMAI01,11.83641037518828,1_1
ICUBAL_ICUBAL01,7.664805934927358,1_1
ICUTOR01_ICUTOR02,0.8796212652297299,1_1
IDONAS_IDONAS01,2.6330456868346914,1_1
IDUQOO_IDUQOO02,0.8593996637691816,1_1
IDUTOT_IDUTOT01,9.454583030432104,1_1
IFAPOV_IFAPOV01,3.096173384910685,1_1
IFAWAP01_IFAWAP02,0.0,1_1
IFILAL_IFILAL01,1.2631543050255232,1_1
IFILAL_IFILAL02,8.997483479586322,1_1
IFILAL01_IFILAL02,10.260637784611845,1_1
IFOVOO01_IFOVOO03,0.8486928739765744,1_1
IFULUQ_IFULUQ01,0.00010502068028017675,1_2
IGAPIR_IGAPIR01,0.7403384904769155,1_1
IGASIS_IGASIS01,3.1659329194330894,1_1
IGEBEC_IGEBEC02,6.259861502301646,1_1
IGUQEG_IGUQEG01,0.10360223159500492,1_1
IHAPOX_IHAPOX01,26.1128029205978,1_1
IHAPOX_IHAPOX02,10.738006194224454,1_1
IHAPOX01_IHAPOX02,36.850809114822255,1_1
IHOZOW01_IHOZOW02,33.315757149789874,1_1
IJAQIV01_IJAQIV02,7.914359711192674,1_1
IJATUK_IJATUK01,1.4127815514177655,1_2
IJUDUN_IJUDUN01,3.147580675097288,1_1
ILAHEK_ILAHEK01,4.030431305202455,2_2
ILIVUW_ILIVUW01,19.982496714548233,1_1
ILUVAO_ILUVAO01,2.960802605574827,1_1
IMIPAV_IMIPAV01,2.578871120557096,1_1
INEQUN_INEQUN01,3.868989310183224,1_1
INOCET_INOCET02,10.357151165359141,1_2
INOHIC_INOHIC01,6.121773329951793,1_1
INOSIN10_INOSIN11,7.770306401453809,1_1
IPAMUH_IPAMUH01,8.897898264984008,1_1
IPEZAG_IPEZAG01,0.6612321751065338,1_1
IPUPUE_IPUPUE01,1.2529936200243128,2_1
IQIHIB_IQIHIB01,5.158372359226178,1_1
IQILAW_IQILAW02,3.433870445701018,1_1
IQILAW_IQILAW03,4.941983900734897,1_1
IQILAW02_IQILAW03,1.5081134550338788,1_1
IQUFUX_IQUFUX01,9.480733009685537,1_1
IRABIN_IRABIN01,0.37685639346159405,1_1
ISOIND_ISOIND01,0.0,1_1
ISOIND_ISOIND02,0.0,1_1
ISOIND01_ISOIND02,0.0,1_1
ISUNAL_ISUNAL01,1.6732941616162407,2_2
IVATAC_IVATAC01,0.3403698195824063,1_1
IVOHIL02_IVOHIL03,2.106514789674577,1_1
IVOHIL02_IVOHIL04,0.5847749895766015,1_1
IVOHIL03_IVOHIL04,1.5217398000979756,1_1
IVUQOF_IVUQOF01,2.2257676245293396,1_2
IVUQOF_IVUQOF02,2.844020364866765,1_1
IVUQOF_IVUQOF03,2.41451481971842,1_1
IVUQOF_IVUQOF04,2.863186515146708,1_2
IVUQOF01_IVUQOF02,0.6182527403374252,2_1
IVUQOF01_IVUQOF03,0.18874719518908023,2_1
IVUQOF01_IVUQOF04,0.6374188906173686,2_2
IVUQOF02_IVUQOF03,0.42950554514834494,1_1
IVUQOF02_IVUQOF04,0.019166150279943395,1_2
IVUQOF03_IVUQOF04,0.44867169542828833,1_2
IWUKAM_IWUKAM01,1.1869622948776168,1_1
IWUKAM_IWUKAM02,0.3494015395834822,1_1
IWUKAM01_IWUKAM02,0.8375607552941347,1_1
IYEBUJ01_IYEBUJ03,7.683552004874059,1_1
IZANEC_IZANEC01,0.19672871555098936,1_1
IZOCOR_IZOCOR01,7.286313854951686,1_1
JAGNOX_JAGNOX01,5.1819230947010055,1_1
JAGNUD_JAGNUD01,5.493071100279508,1_1
JAKGEH_JAKGEH01,5.341254187657512,1_1
JARXUV_JARXUV01,6.183183775014641,1_1
JAVCEO02_JAVCEO04,0.07672236091195828,1_1
JAYCES_JAYCES02,0.2711878949212405,1_1
JAZCOD_JAZCOD01,0.6617310196068047,1_1
JEGLAI_JEGLAI01,1.7560394197093956,1_1
JESBER_JESBER01,13.741026840456811,1_1
JEVSEL_JEVSEL01,0.05293007960369778,2_1
JIGKEP_JIGKEP01,0.05369147431224519,1_1
JOGVEJ_JOGVEJ01,0.31067541460663506,1_2
JOKWEM_JOKWEM04,1.460985729660365,1_1
JONCUN_JONCUN01,5.514022589587853,1_1
JONWAN_JONWAN01,1.6578115885794773,2_1
JOTFIJ_JOTFIJ01,2.062934114898667,1_1
JOWCAB_JOWCAB01,6.638760535249389,1_2
JOWNAM_JOWNAM01,0.6378127150343289,1_1
JOYMIV_JOYMIV01,0.0024679701668901544,2_1
JUBFUH01_JUBFUH02,4.446756840043804,1_1
JUDRAB_JUDRAB01,0.8320734592244889,1_1
JUDRIJ_JUDRIJ01,2.9399298804335103,1_1
JUZBUB02_JUZBUB04,9.631200414953355,1_1
KADNEI_KADNEI01,3.156061039959468,1_1
KADTEO_KADTEO01,4.828688325061535,1_1
KAKJOW_KAKJOW01,4.349508320504242,1_1
KAKQOF01_KAKQOF02,0.28045590981128043,1_1
KAKSOG_KAKSOG02,0.036468194379608576,1_1
KANYUU01_KANYUU02,4.286260024580429,1_1
KANYUU01_KANYUU03,2.1640421192165604,1_1
KANYUU02_KANYUU03,2.1222179053638683,1_1
KASSOM_KASSOM01,4.123977870685621,2_1
KAXHAS_KAXHAS11,5.548185596063945,1_1
KAXXAI_KAXXAI01,1.3560970047311685,1_1
KAXXAI_KAXXAI02,0.5406954697034507,1_2
KAXXAI_KAXXAI03,1.1706054297368382,1_2
KAXXAI_KAXXAI05,0.4076088744932349,1_1
KAXXAI01_KAXXAI02,0.8154015350277177,1_2
KAXXAI01_KAXXAI03,0.18549157499433022,1_2
KAXXAI01_KAXXAI05,0.9484881302379335,1_1
KAXXAI02_KAXXAI03,0.6299099600333875,2_2
KAXXAI02_KAXXAI05,0.13308659521021582,2_1
KAXXAI03_KAXXAI05,0.7629965552436033,2_1
KAYSAE_KAYSAE02,1.1731521652646961,1_1
KAZDUL_KAZDUL01,0.27769913471377095,1_1
KEDDAY_KEDDAY01,2.350281962453721,1_1
KEDDAY_KEDDAY02,0.754983528916398,1_1
KEDDAY01_KEDDAY02,1.595298433537323,1_1
KELFOX_KELFOX01,7.467053275056514,1_1
KELFOX_KELFOX03,7.622456619464174,1_1
KELFOX_KELFOX04,8.479288545121562,1_1
KELFOX01_KELFOX03,0.15540334440765946,1_1
KELFOX01_KELFOX04,15.946341820178077,1_1
KELFOX03_KELFOX04,16.101745164585736,1_1
KELGEO_KELGEO01,11.883275548861093,1_1
KELGEO_KELGEO02,14.303986551703929,1_1
KELGEO_KELGEO03,10.89398715207517,1_1
KELGEO01_KELGEO02,2.420711002842836,1_1
KELGEO01_KELGEO03,0.9892883967859234,1_1
KELGEO02_KELGEO03,3.4099993996287594,1_1
KELNIA_KELNIA01,1.0497274096599654,1_2
KELNIA_KELNIA06,3.2505265299776624,1_2
KELNIA_KELNIA07,3.9072953548268288,1_1
KELNIA01_KELNIA06,2.200799120317697,2_2
KELNIA01_KELNIA07,2.8575679451668634,2_1
KELNIA06_KELNIA07,0.6567688248491663,2_1
KEMBUA_KEMBUA01,3.7935586953408347,1_1
KEMHAL01_KEMHAL02,14.551860004845366,1_1
KETWOX03_KETWOX04,0.9137527648450714,1_1
KEWQAG_KEWQAG01,2.4225751054412967,1_1
KEXYOC_KEXYOC01,4.583807940115662,1_1
KEXYOC_KEXYOC02,5.531035830547808,1_1
KEXYOC01_KEXYOC02,10.11484377066347,1_1
KIDDAE_KIDDAE02,1.1652756631951888,1_1
KIGQOI_KIGQOI01,5.912704764760292,1_1
KIGTOL_KIGTOL01,8.947073880788139,1_1
KIJQEA_KIJQEA02,4.5185117549551705,1_1
KINQIJ_KINQIJ01,67.35121636040128,1_1
KISQUZ_KISQUZ01,35.33232493432206,1_1
KIZMAI_KIZMAI01,0.978392575380326,1_1
KIZXEZ_KIZXEZ01,9.671318055735583,1_1
KOKJOL_KOKJOL01,0.4924387802252568,1_1
KOLRIN_KOLRIN01,4.09299696998778,1_1
KOSMOW_KOSMOW01,2.7591852090857287,2_1
KUCYOY01_KUCYOY02,1.4966400198867404,2_1
KUQLEO_KUQLEO01,11.400288570164093,1_1
KUTLIW_KUTLIW01,2.4452331690140454,1_1
KUTLIW_KUTLIW02,2.7930331544164346,1_1
KUTLIW01_KUTLIW02,0.3477999854023892,1_1
KUVWON_KUVWON01,0.14327353493376904,1_1
KUVWON_KUVWON02,1.8219919794951238,1_1
KUVWON01_KUVWON02,1.6787184445613548,1_1
KUVZAE_KUVZAE01,0.28602984676314236,2_1
KUXJUI_KUXJUI01,2.5953146262816063,2_1
LAJZON_LAJZON01,0.019746385314931558,2_2
LAKKEO_LAKKEO02,24.338595040205973,2_2
LAQNUO_LAQNUO01,2.043846729979691,1_1
LAWYOY_LAWYOY01,0.8759193099793947,1_1
LAWYOY_LAWYOY02,1.0796134764967178,1_1
LAWYOY01_LAWYOY02,0.20369416651732308,1_1
LEBPAK_LEBPAK01,0.8579083800188982,1_2
LEFTEY_LEFTEY01,9.79681695500085,1_1
LEPPUS_LEPPUS01,0.012969970140375153,1_1
LEQPIH_LEQPIH01,0.27022696193500906,2_2
LESQAC_LESQAC01,0.0,1_1
LIKGUI_LIKGUI01,0.0,1_1
LIPBIW_LIPBIW01,1.7125086298013912,1_1
LIRRAG_LIRRAG01,5.570759644525197,1_1
LISDOH_LISDOH01,1.879359154932331,1_1
LITHON_LITHON01,1.0922079996303182,1_1
LIVQOY_LIVQOY05,1.1832892204188283,1_1
LIVQOY_LIVQOY06,0.30345003890425915,1_1
LIVQOY05_LIVQOY06,1.4867392593230875,1_1
LIYTIW_LIYTIW01,0.4982043778441607,1_1
LIYTIW_LIYTIW02,1.291483450112196,1_2
LIYTIW01_LIYTIW02,0.7932790722680352,1_2
LOHQAB_LOHQAB01,5.673285420564753,1_1
LOJKIF_LOJKIF01,0.7727634152308838,1_1
LOQLAE_LOQLAE01,1.066136785140884,1_1
LORVAP_LORVAP01,1.1732571847510371,1_1
LOTCOO_LOTCOO01,50.09152067596915,1_1
LOTZEZ_LOTZEZ01,6.046789050164989,1_1
LUFCIY_LUFCIY01,4.329633284960437,1_1
LUKXAQ_LUKXAQ01,0.3134584444264874,1_2
LUNPOZ_LUNPOZ01,3.4522962050502883,2_1
LURSIB_LURSIB01,0.09173496994151265,1_1
MABZNA_MABZNA02,0.7513288330617343,2_1
MABZNA_MABZNA04,0.7119857155431646,2_2
MABZNA02_MABZNA04,0.03934311751856967,1_2
MAFPOA_MAFPOA01,1.2549601196217282,1_1
MALSOJ_MALSOJ01,5.961722849544003,1_2
MANSTB_MANSTB01,18.868864634637703,1_1
MAVGEW_MAVGEW01,0.5741312123115563,1_1
MBYINO_MBYINO01,2.0624562735793006,1_1
MBYINO_MBYINO02,3.212651066660783,1_1
MBYINO01_MBYINO02,1.1501947930814822,1_1
MBZSAN12_MBZSAN13,1.5241552602232105,1_1
MCHTEP05_MCHTEP22,9.11481707543328,1_1
MCHTEP05_MCHTEP24,3.1287820951089316,1_1
MCHTEP22_MCHTEP24,5.986034980324348,1_1
MEGHAJ_MEGHAJ01,0.01420395522382023,1_1
MEGYON01_MEGYON02,1.3904385451101007,1_1
MELFIT_MELFIT01,9.282245209828488,2_1
MELFIT_MELFIT04,2.2052099602349244,2_1
MELFIT_MELFIT05,0.6410683346321093,2_1
MELFIT_MELFIT06,0.2369251205002456,2_1
MELFIT_MELFIT07,0.1029721099012022,2_1
MELFIT_MELFIT09,8.975534299486526,2_1
MELFIT_MELFIT15,5.307920839660483,2_1
MELFIT01_MELFIT04,11.487455170063413,1_1
MELFIT01_MELFIT05,8.64117687519638,1_1
MELFIT01_MELFIT06,9.519170330328734,1_1
MELFIT01_MELFIT07,9.179273099927286,1_1
MELFIT01_MELFIT09,0.3067109103419625,1_1
MELFIT01_MELFIT15,3.9743243701680058,1_1
MELFIT04_MELFIT05,2.8462782948670338,1_1
MELFIT04_MELFIT06,1.9682848397346788,1_1
MELFIT04_MELFIT07,2.3081820701361266,1_1
MELFIT04_MELFIT09,11.18074425972145,1_1
MELFIT04_MELFIT15,7.513130799895407,1_1
MELFIT05_MELFIT06,0.8779934551323549,1_1
MELFIT05_MELFIT07,0.5380962247309071,1_1
MELFIT05_MELFIT09,8.334465964854417,1_1
MELFIT05_MELFIT15,4.666852505028373,1_1
MELFIT06_MELFIT07,0.3398972304014478,1_1
MELFIT06_MELFIT09,9.212459419986772,1_1
MELFIT06_MELFIT15,5.544845960160728,1_1
MELFIT07_MELFIT09,8.872562189585324,1_1
MELFIT07_MELFIT15,5.2049487297592805,1_1
MELFIT09_MELFIT15,3.6676134598260433,1_1
MELVEE_MELVEE01,0.9923864898405554,1_1
MEPHCB_MEPHCB01,0.3201797249826086,1_1
MEPVAE_MEPVAE01,1.5539546846853227,1_1
MHQACD_MHQACD02,4.509480034954095,1_1
MIFSUS_MIFSUS01,11.707025735228399,1_1
MIJHAO_MIJHAO01,4.263628215730023,1_1
MILHOF_MILHOF01,516651.6231468196,1_1
MILHOF_MILHOF02,8.315851169713369,1_1
MILHOF01_MILHOF02,516643.3072956499,1_1
MIPBET_MIPBET01,13.468920020105088,1_1
MIPYEP02_MIPYEP04,3.101503150258395,1_1
MIPYEP02_MIPYEP05,5.582889454596057,1_1
MIPYEP04_MIPYEP05,2.4813863043376614,1_1
MIQKOM_MIQKOM01,7.899840694524983,1_1
MISFOL_MISFOL01,0.04019640494925625,1_1
MIWBAX_MIWBAX01,0.0,1_1
MNBZAC01_MNBZAC04,17.89913095891785,2_1
MOBNIC_MOBNIC01,6.711513139758267,1_1
MODDOA01_MODDOA02,1.2613689654001519,1_1
MODFAO_MODFAO03,2.194786724428468,1_1
MODSAZ_MODSAZ01,1.5803173304730649,1_1
MOHDAP_MOHDAP01,5.353578285360072,1_1
MOHDET_MOHDET01,0.1899680523143843,2_1
MONRAI04_MONRAI06,2.9438418746565276,1_1
MONTIS_MONTIS01,1.272973675054459,1_1
MOPNAH01_MOPNAH03,1.5030724955122423,1_1
MOSDOO_MOSDOO01,1.6552202197251518,1_1
MOVXOL_MOVXOL01,0.4120459697297747,1_1
MOVYEC01_MOVYEC02,0.4158004350217652,1_1
MUDHIC01_MUDHIC03,1.2547527049273413,1_1
MUDWEO_MUDWEO02,7.472803120140497,1_1
MUDWEO_MUDWEO03,3.563381110119053,1_1
MUDWEO02_MUDWEO03,3.9094220100214443,1_1
MUJTOB_MUJTOB01,0.45728333449915226,1_1
MUKNIQ02_MUKNIQ06,8.951484720108397,1_1
MUNTOG_MUNTOG02,2.678430079541613,1_1
MUQKAK_MUQKAK01,3.3032465703101934,1_1
MUYROO_MUYROO01,0.1762078069723998,1_1
NAGHOT_NAGHOT02,0.08112794988471705,1_1
NAGHOT_NAGHOT03,0.013967660334856191,1_1
NAGHOT02_NAGHOT03,0.06716028954986086,1_1
NAGPIW_NAGPIW01,0.18675181480011815,2_1
NAHZOM_NAHZOM01,10.874269644865421,1_1
NAJBEF_NAJBEF01,0.5957784598210765,1_1
NAKYEG_NAKYEG01,0.5942031609592959,1_1
NALYUX_NALYUX01,2.356622545058599,1_1
NATQEF_NATQEF01,2.4717428439332707,1_1
NATSAF_NATSAF01,0.45976443232569864,1_1
NAVSUY02_NAVSUY04,4.572990879295276,1_1
NAZLAC01_NAZLAC02,0.9313961245139808,1_1
NBZANO11_NBZANO12,0.02730519987136404,1_1
NEMLOG_NEMLOG02,0.22238772642236881,2_1
NENFIX_NENFIX01,1.65159440436355,1_1
NEPYEO_NEPYEO01,0.06243438997967132,1_2
NILLEB_NILLEB01,1.9520592499965232,1_1
NIZVAU01_NIZVAU02,7.876416702856659e-06,1_1
NOETNA_NOETNA01,4.496562574258405,1_1
NOHHAV_NOHHAV01,6.211066585045728,1_1
NOJHEZ_NOJHEZ01,0.12843945980705485,1_1
NOJHEZ_NOJHEZ02,1.1237139995507732,1_1
NOJHEZ01_NOJHEZ02,0.9952745397437184,1_1
NOQFII_NOQFII01,2.5156228252302526,1_1
NOSYOJ_NOSYOJ01,0.6097224906073393,1_1
NOSYOJ_NOSYOJ02,1.1205450214321786,1_1
NOSYOJ_NOSYOJ03,0.4733356418759058,1_1
NOSYOJ01_NOSYOJ02,1.730267512039518,1_1
NOSYOJ01_NOSYOJ03,0.13638684873143347,1_1
NOSYOJ02_NOSYOJ03,1.5938806633080844,1_1
NUHZEX_NUHZEX01,0.661678510162119,1_1
NUJKEJ_NUJKEJ03,0.029964831600750585,1_1
NUJLIN_NUJLIN01,0.36974916490521537,1_1
NUKMAH_NUKMAH02,0.9596701343852487,1_1
NULTIY_NULTIY01,1.2366367542865646,1_1
NUPJOX01_NUPJOX02,1.7775606436562157,1_1
NUQXAA_NUQXAA02,0.5208624432078182,1_1
NUQXAA_NUQXAA03,0.792937756698791,1_1
NUQXAA02_NUQXAA03,1.3138001999066091,1_1
NURCEJ_NURCEJ01,0.7550596688051314,1_1
NUWTIJ_NUWTIJ01,1.4267754652810254,1_1
OBUZUI_OBUZUI01,0.8586435206020724,1_1
OCAZID_OCAZID01,3.9896047797533356,1_1
OCHTET_OCHTET13,47.597453205227794,1_1
ODAHAF_ODAHAF01,0.0,1_1
ODASAO_ODASAO01,1.0185364690939878,1_1
ODAVUN_ODAVUN01,15.998247957849799,1_1
ODEROH01_ODEROH06,3.013233840081284,1_1
ODIGOZ_ODIGOZ01,3.2656756650558236,1_1
OFIMEW_OFIMEW01,3.3916471546959883,1_1
OFOGAR_OFOGAR01,18.223569244935675,1_1
OFOJOI_OFOJOI01,4.637499415024877,1_1
OGEPUM_OGEPUM01,0.1710250698607183,1_1
OHADAD_OHADAD01,4.137630470173576,1_1
OHENOE_OHENOE01,3.525421630795222,1_3
OHOZOB_OHOZOB01,0.08485615985739514,1_1
OHUZUO_OHUZUO01,2.28152274285182,2_1
OHUZUO_OHUZUO02,3.6400404589511766,2_3
OHUZUO01_OHUZUO02,1.3585177160993567,1_3
OLATUR_OLATUR01,3.934705575079988,1_1
OMEFAN_OMEFAN01,1.697910849563641,1_1
OMIYEO_OMIYEO02,0.26711049326110015,1_1
ONITAN01_ONITAN03,0.21421454494569048,1_2
OQENOP_OQENOP01,3.4197400042967274,1_1
OQUPUM_OQUPUM01,1.0306400250394745,1_1
OROGEJ_OROGEJ01,10.069002540116571,1_1
OTAMAY_OTAMAY01,1.5945974258841034,1_1
OVEPUC_OVEPUC01,1.281086469625052,1_1
OWOHAL_OWOHAL01,3.7757052949083345,1_2
OZODUE_OZODUE01,1.4147900579739598,2_1
PACFOO_PACFOO01,1.055109685049331,2_1
PAHDEI_PAHDEI01,1.2821629251805007,1_1
PAMTAY_PAMTAY01,1.6940776207015915,3_2
PAMVIK_PAMVIK01,0.28182117029734854,1_1
PAMVIK_PAMVIK03,0.16774319524211023,1_1
PAMVIK_PAMVIK04,8.899578584824553,1_2
PAMVIK01_PAMVIK03,0.11407797505523831,1_1
PAMVIK01_PAMVIK04,8.617757414527205,1_2
PAMVIK03_PAMVIK04,8.731835389582443,1_2
PAQMIE_PAQMIE01,2.0857418336721025,1_1
PAWHEC_PAWHEC01,0.9384849741677499,1_1
PAZTUI_PAZTUI01,0.8740289502707128,1_1
PBBTAZ_PBBTAZ02,5.873401029922206,1_1
PCHSAN_PCHSAN01,6.670791634989428,1_1
PDABZA02_PDABZA03,0.9313751210345913,2_1
PEDTUP01_PEDTUP02,5.86633843499078,1_1
PEFGIR01_PEFGIR02,1.0105995832524854,1_1
PEFGIR01_PEFGIR03,0.21520173310199198,1_1
PEFGIR02_PEFGIR03,1.2258013163544774,1_1
PEFKAO_PEFKAO01,1.2681165000816463,1_1
PEFKOC_PEFKOC01,3.9347318303993006,1_1
PEFKUI_PEFKUI01,1.6151813449008614,1_1
PEJCAJ_PEJCAJ01,1.1959913894064584,2_1
PEJHOD_PEJHOD01,0.1577137850465533,1_1
PEJJOF_PEJJOF01,0.3061595552030667,1_1
PEJJOF_PEJJOF02,2.0393046152568104,1_1
PEJJOF01_PEJJOF02,1.7331450600537437,1_1
PHBARB06_PHBARB12,12.801796222921496,3_1
PHBARB06_PHBARB14,11.201441076432161,3_2
PHBARB12_PHBARB14,1.6003551464893349,1_2
PHENOL03_PHENOL11,0.29176918951046105,1_3
PHPENA_PHPENA02,0.6177171380319351,1_1
PIPINE12_PIPINE13,1.7154780705377561,2_2
POFHUN_POFHUN01,0.5636554673588989,2_1
POFLAX_POFLAX01,0.2693552959001977,1_1
POFPAC_POFPAC01,1.4964824903587441,1_1
POFRAE_POFRAE01,0.5181844328743068,1_1
POHJON_POHJON01,1.8212043300642335,1_2
POPFAC_POPFAC01,0.602263444891264,1_1
POPJUA_POPJUA01,7.167509980326258,1_1
POWWUW_POWWUW01,40.047329109939255,1_2
POXHYN10_POXHYN11,0.15634327421298622,1_1
PUBMUU01_PUBMUU07,2.6183323843262087,1_1
PUBMUU01_PUBMUU25,0.6645403053429391,1_1
PUBMUU07_PUBMUU25,3.282872689669148,1_1
PUFSIT_PUFSIT01,1.4541594302148724,1_1
PUGVUK_PUGVUK01,1.3778098899420002,1_1
PUGWUK_PUGWUK01,1.9593318850945707,1_1
PUKPUH_PUKPUH01,0.8039018448597517,1_1
PULNUF_PULNUF01,2.845753194450481,1_1
PUQYOQ_PUQYOQ01,0.71355839012665,1_1
PUQYOQ_PUQYOQ02,0.18827460541115215,1_2
PUQYOQ_PUQYOQ03,0.20056194441303887,1_1
PUQYOQ01_PUQYOQ02,0.5252837847154979,1_2
PUQYOQ01_PUQYOQ03,0.9141203345396889,1_1
PUQYOQ02_PUQYOQ03,0.388836549824191,2_1
PURSEB_PURSEB01,8.298181555322117,1_1
PURSEB_PURSEB02,2.766436840107417,1_1
PURSEB01_PURSEB02,5.5317447152147,1_1
QAHWUU_QAHWUU03,3.180417803469311,1_1
QAKZUY_QAKZUY01,31.937290886416577,1_1
QARZOB_QARZOB01,0.46502855997209736,1_1
QAXMEH02_QAXMEH04,4.074959785304941,1_1
QAXMEH02_QAXMEH05,0.9686782254347008,1_1
QAXMEH02_QAXMEH12,0.06634638479965815,1_1
QAXMEH02_QAXMEH19,0.4634270051940348,1_1
QAXMEH02_QAXMEH31,2.9975858602043672,1_1
QAXMEH02_QAXMEH32,0.026386274739365945,1_1
QAXMEH02_QAXMEH34,1.2036342202683272,1_1
QAXMEH02_QAXMEH52,5.886292235298583,1_1
QAXMEH02_QAXMEH53,2.3434687906678846,1_1
QAXMEH04_QAXMEH05,3.10628155987024,1_1
QAXMEH04_QAXMEH12,4.141306170104599,1_1
QAXMEH04_QAXMEH19,3.611532780110906,1_1
QAXMEH04_QAXMEH31,1.0773739251005736,1_1
QAXMEH04_QAXMEH32,4.101346060044307,1_1
QAXMEH04_QAXMEH34,2.8713255650366136,1_1
QAXMEH04_QAXMEH52,1.8113324499936425,1_1
